name_id;Finishing;ShortPassing;LongPassing;BallControl;Dribbling;Acceleration;SprintSpeed;Agility;Balance;ShotPower;Jumping;Stamina;Aggression;Interceptions;Vision;GKHandling;GKKicking;GKReflexes
4738;64;75;72;75;72;48;49;62;62;82;56;54;67;54;72;15;13;6
4739;41;61;68;68;66;67;67;62;62;59;73;77;84;67;57;9;15;8
4740;29;69;69;64;65;56;53;32;32;66;30;70;63;73;59;6;16;7
4741;65;69;67;73;71;72;74;78;74;69;72;76;68;51;73;16;6;7
4742;58;65;55;61;63;73;69;72;71;73;68;81;76;65;53;16;10;8
4743;59;63;49;71;74;85;79;77;80;76;35;77;56;63;68;12;12;10
4744;22;64;45;55;44;55;61;60;57;36;90;68;70;65;31;14;8;5
4745;17;14;12;28;25;30;26;39;58;21;55;29;19;17;25;67;56;73
4746;59;70;68;67;65;75;70;73;68;63;73;83;64;62;73;15;10;13
4747;12;24;26;14;12;50;48;30;59;18;63;35;17;17;20;69;65;72
4748;61;73;69;72;73;76;74;73;74;74;81;78;75;68;69;9;6;9
4749;65;65;53;72;77;82;80;84;75;68;46;65;34;19;69;15;13;7
4750;11;29;24;24;12;30;24;35;30;23;54;30;34;14;10;68;66;68
4751;52;61;71;52;41;65;60;59;55;62;72;56;63;67;41;10;7;10
4752;7;18;15;8;7;52;58;66;65;14;74;34;35;11;51;68;69;75
4753;62;67;62;63;65;68;75;53;53;64;78;67;64;70;53;12;14;8
4754;68;69;59;72;70;81;83;78;70;71;79;71;28;20;58;8;15;6
4755;57;71;68;70;72;62;63;60;64;75;61;71;78;66;69;6;5;6
4756;64;70;68;72;70;70;71;71;73;64;63;76;58;62;64;7;11;9
4757;71;65;62;71;66;54;50;66;57;69;68;62;43;29;65;12;14;10
4758;22;65;52;59;48;33;61;55;71;56;78;52;73;70;49;11;12;12
4759;33;66;61;64;60;31;43;54;41;45;39;67;64;70;59;7;6;8
4760;31;63;55;62;32;43;50;31;47;48;39;62;65;67;33;10;13;16
4761;70;63;44;70;61;73;76;67;54;68;64;66;44;28;59;14;10;15
4762;56;73;70;68;64;58;50;44;51;72;80;83;73;68;65;10;13;14
4763;40;60;61;60;59;54;58;60;68;71;59;69;89;70;50;6;14;15
4764;71;67;49;71;70;67;67;65;62;76;67;59;66;43;63;15;15;13
4765;71;62;51;74;66;54;62;66;60;70;71;74;69;29;53;9;14;6
4766;50;74;70;71;65;67;67;73;56;75;58;77;68;69;69;14;6;16
4767;62;64;53;71;74;90;82;90;82;65;70;69;44;25;66;11;7;15
4768;69;59;42;68;64;65;67;55;58;71;69;59;64;22;54;13;14;15
4769;10;30;22;30;25;38;36;33;34;30;67;40;38;15;45;65;66;72
4770;66;73;69;71;67;64;53;72;68;75;66;68;58;58;74;9;12;9
4771;50;72;69;68;65;71;66;70;77;70;56;83;74;72;66;8;12;12
4772;71;65;61;72;70;72;78;66;66;75;64;76;50;37;60;11;10;11
4773;32;68;61;78;75;91;92;90;71;41;70;72;65;60;57;10;8;10
4774;58;70;67;68;67;72;79;82;75;49;60;88;46;66;61;8;7;7
4775;54;66;66;61;55;59;47;58;61;68;76;81;80;71;63;12;15;16
4776;71;56;52;60;67;66;74;57;51;68;62;72;48;15;58;10;16;14
4777;71;65;49;69;70;72;77;70;69;72;81;60;46;22;59;6;12;8
4778;68;56;50;73;79;89;90;83;74;67;41;55;42;42;58;12;11;15
4779;39;63;69;52;53;70;71;67;68;53;83;72;69;70;47;15;9;11
4780;62;70;63;73;73;65;67;66;66;80;60;53;40;31;69;7;7;12
4781;36;65;63;62;57;73;70;61;63;42;75;70;65;65;33;15;10;6
4782;23;57;46;58;47;52;49;59;47;45;69;64;73;61;36;12;6;11
4783;8;20;18;17;9;33;42;39;37;23;77;33;39;13;62;73;58;74
4784;56;69;65;70;66;74;74;72;74;65;86;82;70;63;65;9;7;12
4785;61;73;69;71;59;68;70;75;80;72;66;74;68;63;72;16;10;8
4786;62;60;55;74;78;92;90;91;81;65;61;70;60;28;60;10;6;15
4787;69;64;51;66;57;50;53;56;58;71;88;53;46;25;49;13;16;14
4788;70;71;71;70;71;72;77;74;69;79;68;75;72;68;65;6;15;12
4789;47;72;68;70;66;63;60;71;79;56;83;82;69;70;67;7;12;9
4790;22;54;41;54;42;54;47;55;55;62;77;37;73;62;39;8;10;16
4791;41;77;71;73;71;63;65;69;71;62;61;67;59;62;71;12;6;10
4792;69;61;60;69;70;90;90;83;83;71;55;76;57;37;66;10;11;8
4793;76;58;41;67;71;61;66;59;59;70;63;53;38;29;59;9;16;15
4794;48;73;66;68;64;64;65;71;68;65;71;79;80;70;60;9;7;9
4795;29;65;48;63;39;59;64;58;59;46;83;62;65;67;26;12;15;6
4796;69;65;61;73;70;76;70;73;66;70;78;71;58;46;67;7;10;12
4797;63;69;65;72;75;86;90;88;93;63;64;67;63;67;70;15;12;13
4798;60;69;67;67;63;65;67;55;58;65;75;68;74;71;61;9;10;8
4799;42;68;62;64;54;77;88;73;61;75;88;77;79;63;50;8;13;10
4800;35;65;67;55;38;55;66;54;51;48;69;62;59;68;53;13;13;14
4801;34;64;66;61;41;59;50;58;57;72;69;72;46;77;54;11;8;16
4802;55;71;72;71;66;61;63;51;60;75;64;70;70;69;70;5;6;4
4803;59;74;69;72;71;66;71;59;89;67;59;71;38;34;79;13;7;11
4804;40;65;60;70;68;69;66;62;60;75;66;75;70;66;44;12;10;12
4805;39;68;61;62;58;62;63;59;55;57;63;81;80;72;56;7;12;9
4806;39;74;64;63;52;66;64;61;64;65;87;73;71;72;60;14;11;9
4807;62;76;70;74;72;70;70;63;69;66;59;68;64;61;66;9;9;9
4808;59;63;56;67;70;82;83;83;79;76;81;77;80;65;54;16;11;10
4809;24;54;60;52;48;66;73;57;64;56;81;67;83;62;49;10;15;10
4810;67;67;58;69;67;69;71;67;66;70;74;53;74;36;68;13;15;10
4811;37;72;68;70;60;73;77;74;83;73;93;89;70;69;65;7;14;11
4812;63;73;71;71;68;57;60;65;67;74;48;62;73;47;73;14;12;8
4813;65;70;65;68;68;75;71;77;77;65;70;71;54;46;73;13;14;9
4814;58;73;68;75;72;67;66;82;68;65;49;83;42;58;71;5;8;8
4815;25;60;40;58;40;49;63;58;53;43;77;76;58;70;35;13;14;9
4816;22;52;50;52;39;53;61;78;54;54;90;67;74;64;23;9;9;7
4817;26;55;53;54;30;47;67;70;57;63;90;84;73;67;47;12;9;8
4818;34;65;66;68;62;76;76;64;64;48;63;72;73;69;67;11;15;9
4819;56;73;68;75;66;62;65;68;67;66;56;69;47;42;74;8;16;14
4820;68;69;63;71;71;75;77;68;69;74;63;72;63;57;69;9;14;7
4821;60;73;70;74;69;51;52;66;69;68;70;63;70;66;71;9;15;12
4822;73;57;43;71;68;71;71;76;63;70;66;72;58;28;65;13;13;9
4823;27;60;40;59;45;62;60;59;62;42;67;73;75;76;56;14;14;10
4824;66;65;63;75;74;78;81;81;79;73;57;63;52;39;64;11;10;7
4825;36;66;62;70;69;71;75;69;63;34;60;67;63;67;49;15;8;14
4826;72;65;44;66;70;76;83;70;66;73;62;72;47;25;64;7;10;6
4827;73;72;67;74;72;80;77;83;87;69;63;77;45;44;70;12;14;14
4828;42;60;52;58;52;60;63;53;56;42;80;66;76;64;33;11;14;9
4829;23;65;70;69;62;74;77;74;61;52;70;73;57;73;70;11;15;9
4830;65;69;67;69;71;73;76;77;73;62;73;72;71;76;63;14;10;14
4831;48;74;61;78;77;89;89;79;69;72;45;75;37;32;62;13;7;15
4832;60;74;58;71;80;80;77;75;78;50;41;61;38;35;65;7;7;7
4833;10;24;22;15;15;45;42;30;56;25;56;33;20;29;58;62;67;75
4834;57;65;55;67;65;89;89;67;54;58;75;80;66;63;62;7;9;10
4835;64;65;58;74;77;76;79;75;81;76;32;64;38;20;69;9;6;10
4836;35;60;53;56;50;56;58;36;38;62;67;62;87;57;38;10;13;15
4837;30;70;59;70;57;61;69;68;66;56;75;63;67;72;53;6;6;9
4838;9;32;21;27;18;33;34;44;44;22;68;29;21;22;39;64;61;77
4839;63;75;73;72;64;73;62;61;65;62;54;65;49;49;75;15;9;7
4840;21;48;22;42;27;66;62;47;47;33;68;72;75;71;24;8;13;7
4841;38;68;64;64;62;75;79;67;72;56;76;74;65;70;48;9;10;7
4842;16;30;26;24;20;43;42;50;40;18;61;27;25;16;31;70;70;71
4843;72;55;32;62;61;73;67;72;69;74;79;68;85;36;56;16;10;10
4844;66;68;65;70;71;75;74;72;69;82;51;66;66;48;68;9;13;16
4845;65;67;63;70;73;79;80;73;70;60;62;61;61;28;65;9;14;13
4846;71;70;63;71;65;74;76;72;64;69;66;66;48;52;75;16;6;15
4847;50;66;64;67;69;69;69;67;69;73;72;73;87;67;58;9;8;13
4848;64;73;66;72;59;53;54;64;69;72;81;69;77;65;67;8;6;8
4849;58;69;54;70;72;72;72;73;69;68;71;81;64;68;52;10;15;13
4850;51;71;72;61;64;64;63;51;61;55;62;72;55;72;71;9;7;12
4851;35;68;64;63;54;59;58;39;33;59;68;66;74;73;54;14;7;15
4852;56;71;71;70;66;73;76;68;60;64;61;84;68;55;53;7;12;13
4853;66;72;70;67;67;71;69;76;75;71;80;72;71;57;73;14;8;14
4854;42;73;71;74;57;69;66;66;68;70;71;68;72;67;65;8;15;11
4855;66;67;63;64;66;77;75;76;72;65;91;90;81;64;66;8;6;11
4856;62;70;69;70;69;79;69;80;74;70;67;72;52;44;75;14;10;14
4857;13;49;54;46;40;35;52;59;59;27;75;78;75;67;34;6;7;8
4858;57;76;80;73;75;73;68;57;56;68;47;59;59;73;74;9;10;11
4859;69;66;58;74;75;72;72;65;63;73;38;76;68;41;64;8;13;11
4860;45;76;74;75;70;63;60;81;78;41;54;59;52;66;70;10;7;15
4861;55;67;64;70;68;75;77;74;62;66;56;81;60;59;68;12;10;10
4862;66;72;73;72;70;67;69;70;70;78;57;66;58;60;70;15;12;6
4863;11;35;40;20;12;47;52;51;68;21;72;32;23;22;55;70;66;73
4864;52;64;70;68;67;75;71;77;68;57;52;65;68;68;56;10;9;14
4865;48;69;64;69;64;74;71;78;78;66;75;75;72;69;57;15;13;9
4866;64;66;46;68;67;75;76;73;69;76;74;81;78;50;62;6;14;12
4867;24;57;49;55;36;73;74;71;64;36;80;79;70;72;49;16;12;7
4868;25;59;46;62;46;63;66;38;68;40;76;65;65;68;58;8;12;7
4869;36;66;65;61;39;64;62;66;60;50;85;71;64;68;55;7;7;7
4870;75;64;62;66;69;70;66;75;55;72;54;73;47;26;69;16;9;15
4871;50;69;62;68;56;68;71;58;61;59;66;72;77;66;56;14;10;14
4872;71;63;50;75;70;64;62;67;59;74;74;65;36;19;62;10;12;13
4873;20;58;52;43;28;63;59;46;47;37;75;64;70;69;30;11;5;14
4874;52;68;58;70;73;77;90;91;77;62;49;63;48;40;71;12;16;9
4875;67;68;63;68;67;64;57;67;79;78;65;88;80;49;72;11;14;10
4876;67;71;66;73;75;68;70;74;70;69;59;70;45;33;69;10;6;14
4877;37;64;63;55;57;52;46;61;66;52;81;67;68;68;57;7;6;7
4878;71;65;49;66;64;69;75;69;62;74;72;74;52;13;58;11;11;10
4879;60;72;68;66;66;55;64;60;60;84;65;85;73;68;68;12;6;12
4880;36;57;50;57;45;57;59;54;51;41;74;69;66;66;40;14;15;11
4881;65;72;70;71;68;56;56;59;65;64;60;73;70;66;72;7;8;12
4882;40;72;68;66;59;44;55;52;37;76;67;53;81;73;50;9;12;14
4883;70;70;66;72;72;79;81;73;73;67;73;82;59;58;69;7;8;11
4884;27;68;62;67;56;73;74;68;62;65;78;71;70;68;52;14;9;11
4885;59;67;72;72;61;52;50;62;71;87;73;76;85;66;68;9;9;14
4886;23;58;58;56;35;54;66;46;48;34;33;51;75;68;50;16;12;15
4887;12;29;25;21;12;30;30;43;37;21;41;29;33;10;43;67;57;79
4888;24;56;36;50;40;34;52;42;42;55;63;75;70;60;45;13;14;11
4889;67;71;62;70;71;65;70;62;55;72;65;62;52;39;70;13;12;7
4890;63;69;67;70;74;82;73;84;90;61;71;64;48;50;73;13;12;13
4891;52;73;70;72;66;58;55;63;52;68;63;67;72;65;71;6;15;11
4892;50;74;71;71;67;68;54;77;74;62;48;78;68;70;66;11;11;5
4893;25;65;61;67;56;54;53;53;63;58;70;50;74;64;54;13;8;10
4894;54;73;76;73;64;48;37;65;60;72;63;74;62;69;72;8;12;16
4895;30;56;54;58;56;46;53;35;32;60;33;68;60;70;39;13;10;7
4896;37;69;61;69;72;66;60;64;69;52;68;78;70;68;53;11;6;11
4897;67;61;53;73;76;82;83;75;66;77;56;57;47;28;50;10;11;10
4898;42;65;65;52;48;35;39;31;43;54;69;53;77;64;52;11;13;12
4899;73;56;38;69;65;72;64;75;69;70;75;67;70;20;58;11;13;15
4900;12;34;32;20;19;42;43;44;52;23;71;35;30;18;29;64;64;75
4901;70;66;49;66;63;55;55;45;34;73;34;61;62;22;61;11;9;12
4902;29;72;54;72;57;71;68;60;63;66;61;53;59;70;53;14;15;9
4903;68;68;60;70;74;76;77;78;78;75;67;60;49;16;65;14;14;14
4904;11;39;32;35;15;41;46;51;48;27;68;29;21;25;40;70;69;68
4905;11;21;14;24;11;41;32;39;44;22;70;36;34;17;44;64;61;74
4906;38;66;63;61;41;54;50;51;37;53;64;66;59;66;37;14;7;12
4907;68;68;57;67;72;83;89;93;84;57;73;74;45;37;67;14;7;11
4908;14;35;37;33;20;43;45;53;60;44;69;31;26;16;46;67;64;71
4909;76;63;38;71;70;81;79;83;71;71;67;82;50;49;55;9;10;14
4910;35;69;70;67;67;71;68;75;75;67;86;78;73;70;70;8;10;8
4911;71;58;46;67;64;69;74;69;58;68;64;75;70;21;61;13;15;15
4912;59;70;70;73;75;79;77;75;76;60;72;67;62;63;54;10;7;13
4913;75;55;42;67;64;75;77;69;68;74;83;67;49;17;52;10;16;14
4914;70;68;54;67;66;52;63;37;63;70;73;60;70;35;70;14;10;14
4915;59;72;66;71;73;51;55;63;64;54;49;47;63;48;76;10;10;14
4916;65;69;50;76;73;81;75;68;82;69;70;51;34;16;56;12;14;10
4917;45;67;62;61;49;67;69;61;44;66;77;65;77;65;54;12;11;12
4918;58;70;72;72;63;52;55;60;53;81;62;78;73;66;63;12;12;15
4919;69;72;67;72;69;75;69;70;70;66;52;75;57;63;74;13;13;11
4920;61;61;60;70;65;63;64;58;55;69;78;76;57;68;62;7;7;7
4921;40;62;59;58;54;59;64;60;66;51;73;72;79;69;49;6;14;15
4922;53;69;65;67;69;77;75;74;71;68;64;82;71;63;63;13;9;6
4923;28;70;70;60;24;31;30;31;53;28;65;64;61;74;54;8;10;15
4924;66;71;67;70;67;78;77;82;67;76;59;80;53;65;73;15;16;14
4925;65;69;70;68;68;71;73;74;70;69;71;74;70;64;72;11;13;9
4926;76;62;51;62;52;64;62;64;67;78;78;69;53;28;56;6;13;7
4927;29;59;57;55;42;55;45;54;46;62;91;45;71;65;42;9;14;6
4928;19;30;28;27;22;55;50;47;48;30;64;40;26;18;55;67;68;70
4929;25;63;63;67;64;76;76;73;75;70;70;83;66;65;59;13;13;15
4930;63;66;64;68;66;81;93;81;61;66;59;71;69;48;66;16;15;13
4931;65;66;65;69;71;84;85;88;78;71;66;68;68;34;63;15;11;9
4932;15;29;25;15;18;37;44;33;65;21;67;36;15;24;64;68;62;73
4933;65;65;71;75;78;69;67;85;86;65;46;54;30;29;70;12;12;14
4934;24;63;49;62;46;72;76;71;72;53;65;78;61;77;48;7;10;6
4935;57;70;74;69;68;73;70;76;66;69;62;75;76;68;73;12;12;6
4936;36;58;57;55;35;42;59;67;60;66;77;74;70;68;50;16;13;15
4937;54;67;70;66;61;69;72;72;60;65;72;75;70;70;67;15;11;11
4938;30;69;63;66;57;71;69;68;69;55;38;90;71;71;62;7;12;12
4939;19;38;30;15;11;36;42;28;21;23;62;31;32;19;22;65;58;75
4940;64;67;52;73;73;79;82;78;65;73;38;81;55;33;65;14;9;12
4941;59;66;53;72;71;88;90;89;83;68;43;77;38;21;60;11;11;9
4942;37;65;62;63;41;66;68;57;62;35;76;76;72;71;64;16;7;11
4943;35;61;62;55;62;74;73;71;64;62;63;86;74;73;35;12;9;11
4944;67;73;71;72;70;48;34;50;53;87;83;51;88;58;76;7;9;6
4945;62;71;58;67;72;72;74;81;64;56;48;51;48;40;73;7;10;9
4946;71;61;59;64;72;82;89;81;73;76;70;69;60;10;65;7;6;15
4947;13;27;30;14;11;55;43;62;65;12;75;30;26;25;39;69;70;70
4948;59;67;63;75;77;68;75;85;83;70;74;69;59;22;59;11;7;6
4949;28;70;68;68;58;74;69;66;60;74;84;79;72;65;58;14;12;13
4950;32;65;66;62;58;74;71;68;65;54;76;70;69;69;49;14;16;10
4951;47;64;60;65;63;79;78;82;80;46;79;87;80;67;61;10;15;6
4952;61;71;72;77;75;87;77;83;82;54;51;56;37;26;53;9;11;11
4953;62;74;64;73;67;57;51;70;78;62;60;45;60;54;75;9;10;14
4954;66;69;64;71;75;71;67;80;75;71;70;69;78;29;63;16;13;15
4955;63;74;70;72;69;59;64;82;83;69;70;81;76;62;76;10;7;7
4956;73;59;40;63;64;77;75;71;73;68;72;81;50;22;54;9;13;10
4957;67;65;46;69;70;82;87;92;71;65;61;90;56;38;66;11;12;9
4958;11;32;24;25;11;46;38;44;42;34;63;38;22;17;46;71;63;71
4959;42;69;52;66;61;71;67;73;72;47;74;79;66;66;59;13;13;9
4960;54;68;54;70;75;77;80;73;67;59;72;90;58;66;63;14;11;14
4961;60;73;69;77;76;60;64;73;67;67;53;71;46;43;70;11;12;6
4962;54;72;73;69;59;38;42;58;54;66;73;56;77;66;73;12;10;15
4963;27;50;45;46;45;67;70;57;57;56;94;54;72;66;34;9;12;12
4964;71;63;57;69;66;54;58;65;66;76;79;33;59;34;58;10;9;14
4965;49;73;77;70;71;39;41;60;68;69;65;40;77;68;69;8;9;14
4966;73;56;44;63;58;71;76;63;60;76;72;79;57;39;45;6;14;8
4967;70;53;53;68;71;87;85;71;67;67;75;64;46;27;55;6;12;12
4968;38;71;73;71;68;64;59;62;61;63;65;76;68;64;68;12;9;9
4969;31;73;72;73;72;75;66;77;77;67;73;67;59;73;70;11;13;13
4970;56;73;70;75;69;76;69;79;81;64;77;69;60;56;70;11;5;12
4971;72;68;51;75;72;65;33;67;56;72;65;54;49;19;50;10;8;7
4972;36;67;63;68;66;73;74;67;70;56;54;76;71;68;60;12;15;14
4973;52;63;61;60;55;62;63;61;72;67;73;74;80;69;46;7;16;7
4974;60;68;65;67;74;86;90;87;92;67;68;75;27;50;64;11;10;10
4975;66;68;66;68;68;76;74;71;71;70;73;64;68;58;70;16;10;11
4976;62;73;64;76;77;58;56;73;58;52;49;53;44;31;70;8;7;15
4977;64;67;58;70;75;77;74;80;77;65;62;65;34;30;70;8;12;8
4978;48;63;65;65;66;90;85;78;65;45;71;79;65;68;62;11;15;6
4979;58;65;67;72;68;69;68;62;62;62;71;75;70;67;61;10;12;14
4980;33;62;56;64;68;85;81;84;79;54;69;77;62;72;50;13;9;16
4981;68;66;59;71;74;85;88;78;68;68;53;68;39;24;59;9;14;15
4982;66;69;65;72;74;78;74;79;68;68;71;74;79;41;66;7;8;10
4983;64;70;70;68;73;76;82;80;70;79;79;77;60;61;71;11;14;16
4984;35;70;60;65;59;64;66;57;65;52;80;84;70;68;71;14;7;11
4985;69;70;67;73;72;66;68;74;76;67;67;76;57;25;67;7;10;9
4986;26;64;63;67;58;66;69;65;63;60;69;73;71;73;58;14;15;7
4987;13;12;13;23;13;33;32;34;32;24;70;27;30;25;35;70;58;73
4988;50;68;67;73;75;71;59;81;78;53;81;65;58;51;74;9;11;13
4989;20;27;23;19;17;49;43;45;57;18;61;34;23;19;49;70;63;70
4990;72;56;47;68;65;60;55;68;67;72;73;55;62;41;64;7;7;7
4991;68;73;75;75;70;54;42;70;73;78;55;45;76;61;75;10;6;9
4992;34;58;51;54;44;59;70;59;56;62;68;62;73;70;40;13;13;11
4993;70;63;55;68;69;74;76;70;56;73;72;72;72;27;60;6;16;10
4994;41;60;55;56;53;63;66;63;61;60;75;75;78;66;31;16;11;13
4995;74;45;34;73;67;51;49;58;30;73;64;73;43;28;56;13;14;7
4996;53;67;66;67;65;75;76;66;59;73;73;87;70;67;63;9;9;10
4997;58;74;69;69;67;72;66;75;69;61;80;76;69;66;66;10;10;14
4998;40;67;66;63;58;49;52;63;70;67;71;74;73;71;62;8;13;6
4999;51;73;68;72;68;81;73;77;77;69;85;83;70;68;62;10;13;11
5000;38;63;62;69;65;74;73;76;82;59;78;79;70;63;47;13;13;13
5001;32;64;64;58;39;59;76;35;57;45;81;68;73;68;35;12;9;14
5002;30;68;65;68;70;69;72;59;70;66;59;67;75;70;65;10;9;7
5003;33;59;53;59;51;64;73;49;55;51;73;70;65;66;50;14;5;11
5004;69;63;48;73;72;84;84;83;78;71;83;73;78;51;64;12;12;13
5005;73;65;63;69;71;80;86;74;75;77;67;61;40;28;60;16;13;9
5006;72;59;45;67;68;68;69;64;56;76;74;70;60;32;55;13;11;9
5007;65;69;61;68;70;78;78;75;73;73;75;86;62;56;62;16;14;8
5008;47;62;45;76;83;93;69;95;96;62;55;53;21;25;69;13;5;13
5009;73;65;45;65;59;46;59;63;70;70;90;48;80;20;55;4;4;4
5010;18;51;34;46;33;36;34;37;39;33;52;39;76;64;36;10;10;14
5011;42;61;60;68;56;53;54;61;52;67;54;61;72;66;58;12;6;7
5012;72;56;55;63;64;69;70;37;38;77;53;70;47;30;55;7;7;9
5013;19;31;24;23;19;46;49;32;55;22;70;40;24;30;60;71;67;70
5014;47;57;53;46;37;32;36;30;32;78;53;31;90;69;43;16;14;6
5015;39;67;67;65;57;54;54;56;52;59;55;85;74;67;55;12;12;13
5016;69;63;65;70;73;81;80;80;67;70;58;68;62;36;59;11;10;10
5017;61;67;56;71;77;71;72;83;81;71;54;62;45;34;71;12;7;7
5018;14;23;24;16;20;46;44;38;55;21;51;37;32;18;27;65;76;72
5019;70;61;51;69;68;74;72;86;67;75;88;58;51;34;61;16;15;8
5020;55;69;66;68;70;69;55;71;67;73;67;78;82;74;67;4;4;4
5021;72;67;55;70;67;49;50;63;61;70;78;50;52;23;69;8;8;10
5022;16;48;33;24;15;59;60;42;44;32;75;31;29;16;57;69;69;69
5023;12;38;33;25;11;39;39;62;60;39;67;23;26;21;50;72;69;69
5024;24;63;49;65;60;77;73;71;75;28;73;82;59;69;20;6;8;12
5025;65;63;57;70;74;85;89;91;80;67;62;85;56;23;63;8;5;13
5026;53;67;67;67;63;66;68;67;65;70;67;65;75;73;60;8;7;13
5027;59;62;47;73;75;93;92;85;72;60;56;68;35;25;57;12;18;12
5028;50;68;58;74;74;75;68;68;62;64;60;67;64;64;44;7;10;6
5029;42;70;64;74;77;79;84;76;67;60;69;81;73;64;73;12;7;8
5030;59;72;70;71;72;51;65;72;66;68;60;67;39;59;74;15;9;8
5031;17;28;25;25;15;36;37;28;52;20;57;30;19;19;36;76;57;69
5032;62;62;49;74;77;88;84;90;76;72;87;72;58;23;61;8;9;10
5033;54;72;68;64;63;78;67;70;76;67;73;85;67;71;48;6;13;8
5034;67;65;55;69;74;85;94;70;69;70;50;60;59;34;59;11;7;15
5035;43;69;65;66;59;70;67;71;62;72;73;92;74;68;63;8;13;13
5036;68;71;67;71;74;63;64;69;71;68;48;52;48;33;73;13;7;8
5037;70;60;51;66;69;74;73;73;60;73;77;75;70;18;39;11;5;13
5038;53;72;68;70;69;70;47;72;66;74;59;81;84;63;72;11;9;13
5039;50;76;76;78;74;63;52;68;66;66;50;62;48;54;70;6;14;12
5040;37;66;56;64;39;54;59;63;61;52;79;67;79;71;41;14;6;12
5041;41;69;65;74;67;49;50;62;50;72;55;77;51;66;67;8;15;18
5042;66;66;62;64;66;74;76;78;74;72;76;85;64;67;68;15;9;14
5043;60;69;63;72;77;86;84;84;71;60;54;57;50;23;63;13;11;5
5044;56;75;72;72;66;62;65;75;78;62;48;70;70;64;73;6;13;12
5045;69;62;34;67;66;75;76;68;67;71;75;59;48;19;53;14;10;6
5046;61;67;55;77;72;82;78;83;74;60;51;61;34;43;73;14;6;8
5047;28;56;54;57;52;78;80;77;76;62;85;80;68;68;36;12;7;7
5048;34;66;70;70;64;75;80;63;70;65;84;75;74;66;62;11;9;16
5049;62;67;64;69;70;79;83;88;67;56;63;85;53;63;67;16;13;8
5050;35;44;53;38;26;42;44;30;37;38;68;52;85;70;41;6;12;8
5051;48;72;71;72;74;73;67;75;68;62;59;73;65;57;72;8;11;12
5052;69;63;62;73;78;77;74;75;81;67;49;64;28;24;65;13;14;12
5053;18;69;58;72;67;72;69;68;84;16;65;70;72;68;49;6;16;13
5054;71;61;39;65;66;73;68;65;71;78;84;76;71;18;58;9;8;7
5055;31;62;58;60;53;46;46;56;49;52;71;58;68;70;45;9;7;6
5056;42;57;63;50;44;42;44;42;30;64;33;53;78;66;48;15;7;11
5057;68;70;64;71;71;62;61;72;74;76;58;54;76;46;74;12;13;11
5058;57;75;71;70;65;69;62;70;63;67;65;72;68;63;73;6;9;11
5059;7;28;29;16;11;32;15;35;33;22;50;22;22;13;48;66;73;71
5060;36;76;70;75;45;53;58;45;40;58;45;53;62;68;64;16;9;8
5061;71;62;50;70;70;78;78;70;59;72;64;59;33;24;58;13;11;8
5062;17;65;55;63;55;68;59;57;64;46;82;83;73;70;47;15;13;15
5063;31;62;57;66;61;80;78;81;80;61;84;91;75;61;35;11;11;5
5064;66;65;61;68;69;86;84;87;82;82;49;69;40;29;63;15;9;13
5065;32;44;42;42;44;66;58;58;57;52;87;62;70;63;23;13;13;15
5066;13;18;12;16;20;56;57;52;33;20;72;38;35;25;41;65;70;74
5067;72;66;52;70;71;76;75;71;76;70;71;69;63;20;65;14;15;11
5068;16;31;27;23;17;55;46;45;51;25;66;34;23;26;36;69;68;72
5069;17;13;13;18;16;55;50;56;67;22;65;43;37;17;60;65;67;75
5070;39;70;63;70;72;78;78;76;77;53;70;66;57;61;52;14;9;6
5071;39;71;68;71;69;65;63;65;63;55;70;75;72;64;52;10;6;14
5072;62;70;74;72;65;55;53;66;60;79;51;64;53;49;77;8;7;6
5073;23;61;59;52;29;50;50;52;64;40;73;75;75;66;42;10;7;4
5074;68;65;60;70;70;86;91;89;71;67;80;81;35;35;50;9;9;10
5075;71;67;46;67;65;60;61;58;56;73;69;67;72;24;53;10;13;13
5076;66;68;59;70;71;81;84;81;76;78;70;77;48;22;65;6;12;9
5077;52;74;71;73;69;66;68;72;77;72;76;68;71;66;69;6;7;7
5078;63;70;60;68;65;68;73;66;71;72;73;79;73;69;62;6;14;12
5079;57;70;65;72;68;67;66;76;77;71;59;81;66;65;67;15;8;10
5080;67;63;58;65;74;76;87;76;74;71;46;81;63;35;63;14;13;10
5081;33;70;62;64;57;71;71;73;71;30;80;82;71;63;54;7;10;7
5082;67;62;57;67;66;68;76;80;74;70;80;70;55;18;44;14;7;12
5083;54;72;76;69;64;54;52;61;64;71;55;74;67;63;72;11;9;14
5084;52;72;78;69;55;66;71;56;50;72;48;65;62;67;72;11;12;19
5085;70;66;51;77;75;81;84;76;53;66;76;75;52;39;55;15;16;7
5086;66;73;72;68;66;66;67;72;77;71;60;70;50;61;66;11;11;16
5087;13;22;22;20;13;47;44;40;38;24;65;33;35;17;31;68;60;70
5088;14;25;22;18;13;43;42;37;43;22;58;31;26;23;28;64;68;75
5089;66;63;67;72;74;74;72;69;74;73;70;49;52;33;72;14;9;14
5090;40;65;59;64;58;75;72;75;80;43;83;69;68;66;57;14;13;6
5091;69;57;55;73;71;78;75;69;69;74;73;68;59;14;68;7;13;11
5092;68;56;43;67;65;91;87;66;60;75;90;65;75;15;46;11;8;8
5093;76;68;49;69;66;62;54;72;80;61;71;55;60;49;65;6;15;6
